@RELATION stock_sim

@ATTRIBUTE date {2020-01-01 00:00:00,2020-01-02 00:00:00,2020-01-03 00:00:00,2020-01-04 00:00:00,2020-01-05 00:00:00,2020-01-06 00:00:00,2020-01-07 00:00:00,2020-01-08 00:00:00,2020-01-09 00:00:00,2020-01-10 00:00:00,2020-01-11 00:00:00,2020-01-12 00:00:00,2020-01-13 00:00:00,2020-01-14 00:00:00,2020-01-15 00:00:00,2020-01-16 00:00:00,2020-01-17 00:00:00,2020-01-18 00:00:00,2020-01-19 00:00:00,2020-01-20 00:00:00,2020-01-21 00:00:00,2020-01-22 00:00:00,2020-01-23 00:00:00,2020-01-24 00:00:00,2020-01-25 00:00:00,2020-01-26 00:00:00,2020-01-27 00:00:00,2020-01-28 00:00:00,2020-01-29 00:00:00,2020-01-30 00:00:00,2020-01-31 00:00:00,2020-02-01 00:00:00,2020-02-02 00:00:00,2020-02-03 00:00:00,2020-02-04 00:00:00,2020-02-05 00:00:00,2020-02-06 00:00:00,2020-02-07 00:00:00,2020-02-08 00:00:00,2020-02-09 00:00:00,2020-02-10 00:00:00,2020-02-11 00:00:00,2020-02-12 00:00:00,2020-02-13 00:00:00,2020-02-14 00:00:00,2020-02-15 00:00:00,2020-02-16 00:00:00,2020-02-17 00:00:00,2020-02-18 00:00:00,2020-02-19 00:00:00,2020-02-20 00:00:00,2020-02-21 00:00:00,2020-02-22 00:00:00,2020-02-23 00:00:00,2020-02-24 00:00:00,2020-02-25 00:00:00,2020-02-26 00:00:00,2020-02-27 00:00:00,2020-02-28 00:00:00,2020-02-29 00:00:00,2020-03-01 00:00:00,2020-03-02 00:00:00,2020-03-03 00:00:00,2020-03-04 00:00:00,2020-03-05 00:00:00,2020-03-06 00:00:00,2020-03-07 00:00:00,2020-03-08 00:00:00,2020-03-09 00:00:00,2020-03-10 00:00:00,2020-03-11 00:00:00,2020-03-12 00:00:00,2020-03-13 00:00:00,2020-03-14 00:00:00,2020-03-15 00:00:00,2020-03-16 00:00:00,2020-03-17 00:00:00,2020-03-18 00:00:00,2020-03-19 00:00:00,2020-03-20 00:00:00,2020-03-21 00:00:00,2020-03-22 00:00:00,2020-03-23 00:00:00,2020-03-24 00:00:00,2020-03-25 00:00:00,2020-03-26 00:00:00,2020-03-27 00:00:00,2020-03-28 00:00:00,2020-03-29 00:00:00,2020-03-30 00:00:00,2020-03-31 00:00:00,2020-04-01 00:00:00,2020-04-02 00:00:00,2020-04-03 00:00:00,2020-04-04 00:00:00,2020-04-05 00:00:00,2020-04-06 00:00:00,2020-04-07 00:00:00,2020-04-08 00:00:00,2020-04-09 00:00:00,2020-04-10 00:00:00,2020-04-11 00:00:00,2020-04-12 00:00:00,2020-04-13 00:00:00,2020-04-14 00:00:00,2020-04-15 00:00:00,2020-04-16 00:00:00,2020-04-17 00:00:00,2020-04-18 00:00:00,2020-04-19 00:00:00,2020-04-20 00:00:00,2020-04-21 00:00:00,2020-04-22 00:00:00,2020-04-23 00:00:00,2020-04-24 00:00:00,2020-04-25 00:00:00,2020-04-26 00:00:00,2020-04-27 00:00:00,2020-04-28 00:00:00,2020-04-29 00:00:00,2020-04-30 00:00:00,2020-05-01 00:00:00,2020-05-02 00:00:00,2020-05-03 00:00:00,2020-05-04 00:00:00,2020-05-05 00:00:00,2020-05-06 00:00:00,2020-05-07 00:00:00,2020-05-08 00:00:00,2020-05-09 00:00:00,2020-05-10 00:00:00,2020-05-11 00:00:00,2020-05-12 00:00:00,2020-05-13 00:00:00,2020-05-14 00:00:00,2020-05-15 00:00:00,2020-05-16 00:00:00,2020-05-17 00:00:00,2020-05-18 00:00:00,2020-05-19 00:00:00,2020-05-20 00:00:00,2020-05-21 00:00:00,2020-05-22 00:00:00,2020-05-23 00:00:00,2020-05-24 00:00:00,2020-05-25 00:00:00,2020-05-26 00:00:00,2020-05-27 00:00:00,2020-05-28 00:00:00,2020-05-29 00:00:00,2020-05-30 00:00:00,2020-05-31 00:00:00,2020-06-01 00:00:00,2020-06-02 00:00:00,2020-06-03 00:00:00,2020-06-04 00:00:00,2020-06-05 00:00:00,2020-06-06 00:00:00,2020-06-07 00:00:00,2020-06-08 00:00:00,2020-06-09 00:00:00,2020-06-10 00:00:00,2020-06-11 00:00:00,2020-06-12 00:00:00,2020-06-13 00:00:00,2020-06-14 00:00:00,2020-06-15 00:00:00,2020-06-16 00:00:00,2020-06-17 00:00:00,2020-06-18 00:00:00,2020-06-19 00:00:00,2020-06-20 00:00:00,2020-06-21 00:00:00,2020-06-22 00:00:00,2020-06-23 00:00:00,2020-06-24 00:00:00,2020-06-25 00:00:00,2020-06-26 00:00:00,2020-06-27 00:00:00,2020-06-28 00:00:00,2020-06-29 00:00:00,2020-06-30 00:00:00,2020-07-01 00:00:00,2020-07-02 00:00:00,2020-07-03 00:00:00,2020-07-04 00:00:00,2020-07-05 00:00:00,2020-07-06 00:00:00,2020-07-07 00:00:00,2020-07-08 00:00:00,2020-07-09 00:00:00,2020-07-10 00:00:00,2020-07-11 00:00:00,2020-07-12 00:00:00,2020-07-13 00:00:00,2020-07-14 00:00:00,2020-07-15 00:00:00,2020-07-16 00:00:00,2020-07-17 00:00:00,2020-07-18 00:00:00}
@ATTRIBUTE close NUMERIC
@ATTRIBUTE volume NUMERIC

@DATA
2020-04-16 00:00:00,108.43533106887111,4210091
2020-04-17 00:00:00,108.06563255144053,7419483
2020-04-18 00:00:00,109.34924965983552,5920876
2020-04-19 00:00:00,109.86098893203528,3378401
2020-04-20 00:00:00,108.72484050872191,7308150
2020-04-21 00:00:00,108.8135345632377,7988716
2020-04-22 00:00:00,109.03807566792429,7038096
2020-04-23 00:00:00,109.79957525598165,2647620
2020-04-24 00:00:00,109.44778892540597,3551881
2020-04-25 00:00:00,109.55372885843755,1165086
2020-04-26 00:00:00,110.33459333288087,2290013
2020-04-27 00:00:00,110.03415633308991,8944239
2020-04-28 00:00:00,109.29561673781625,9420413
2020-04-29 00:00:00,109.67952790078718,7796302
2020-04-30 00:00:00,110.01135543602517,4071797
2020-05-01 00:00:00,110.23451573782333,2890258
2020-05-02 00:00:00,111.34386892811546,5768345
2020-05-03 00:00:00,111.40301950974589,4236469
2020-05-04 00:00:00,111.93925371276288,7927820
2020-05-05 00:00:00,112.47023669009971,4363907
2020-05-06 00:00:00,113.89922467289816,8908201
2020-05-07 00:00:00,113.68358409238446,5576652
2020-05-08 00:00:00,114.41110444116349,5086509
2020-05-09 00:00:00,114.2144136450206,1519037
2020-05-10 00:00:00,115.26490071095368,9423341
2020-05-11 00:00:00,113.99835252219891,5378560
2020-05-12 00:00:00,115.50895317740809,9279714
2020-05-13 00:00:00,114.9283450599955,1182923
2020-05-14 00:00:00,113.55599284774105,3255963
2020-05-15 00:00:00,114.17772662660848,6078370
2020-05-16 00:00:00,113.47299554113935,3391891
2020-05-17 00:00:00,113.0334608025816,9411119
2020-05-18 00:00:00,113.10157611667054,4640827
2020-05-19 00:00:00,113.02879509229354,3137230
2020-05-20 00:00:00,114.45301778062189,8813185
2020-05-21 00:00:00,114.16361043845687,2934754
2020-05-22 00:00:00,112.46048911025795,5259055
2020-05-23 00:00:00,111.00826764767535,1889352
2020-05-24 00:00:00,110.99000657274414,5088389
2020-05-25 00:00:00,111.84549531475731,2989257
2020-05-26 00:00:00,109.19611503070666,4218724
2020-05-27 00:00:00,108.0171722731389,5053217
2020-05-28 00:00:00,108.05348620435505,4837014
2020-05-29 00:00:00,108.80752742866568,3055296
2020-05-30 00:00:00,108.31886132800089,8290252
2020-05-31 00:00:00,108.01959484867422,8121222
2020-06-01 00:00:00,106.04033366255727,9240303
2020-06-02 00:00:00,106.47015643219105,5909428
2020-06-03 00:00:00,105.75896264381151,8962434
2020-06-04 00:00:00,105.31139494153489,3767452
2020-06-05 00:00:00,105.07217795439132,6035116
2020-06-06 00:00:00,105.22531665873295,3816013
2020-06-07 00:00:00,104.89894147454548,9694847
2020-06-08 00:00:00,106.73654863223268,2005249
2020-06-09 00:00:00,107.49440131177228,4904235
2020-06-10 00:00:00,107.5568950461106,9076481
2020-06-11 00:00:00,106.53327453348433,1657461
2020-06-12 00:00:00,106.84152282404304,4493700
2020-06-13 00:00:00,106.31190938228761,3413357
2020-06-14 00:00:00,107.2947826015942,4698535
2020-06-15 00:00:00,107.07569974226843,4027744
2020-06-16 00:00:00,106.4366162882197,6298174
2020-06-17 00:00:00,105.84823690577092,1377437
2020-06-18 00:00:00,105.92099324913342,4254727
2020-06-19 00:00:00,107.2096959986081,2963139
2020-06-20 00:00:00,107.27200601622486,4963701
2020-06-21 00:00:00,106.47159429416526,3431831
2020-06-22 00:00:00,106.81479596097262,2145766
2020-06-23 00:00:00,107.664299938827,6893245
2020-06-24 00:00:00,108.05398035388065,9492202
2020-06-25 00:00:00,106.07942756683924,7456935
2020-06-26 00:00:00,105.62065066144565,3651433
2020-06-27 00:00:00,105.076378167059,6765251
2020-06-28 00:00:00,106.75601621711216,4644515
2020-06-29 00:00:00,105.13984898254904,4209746
2020-06-30 00:00:00,104.63795720627432,9821519
2020-07-01 00:00:00,104.82168619624427,8049936
2020-07-02 00:00:00,104.57179783575737,2702040
2020-07-03 00:00:00,106.30373633211451,8256151
2020-07-04 00:00:00,107.09788942213783,1451103
2020-07-05 00:00:00,107.75721052142337,1016928
2020-07-06 00:00:00,106.73438459624279,5907978
2020-07-07 00:00:00,105.6956428809568,8332312
2020-07-08 00:00:00,107.25240591724146,7162499
2020-07-09 00:00:00,107.54666258060296,1652095
2020-07-10 00:00:00,106.08038926034206,9701780
2020-07-11 00:00:00,108.33251078950671,4370306
2020-07-12 00:00:00,108.41829719606245,3193234
2020-07-13 00:00:00,107.83324975953018,2192912
2020-07-14 00:00:00,107.47165390309375,5482673
2020-07-15 00:00:00,108.3746272293089,9583220
2020-07-16 00:00:00,108.9238187962598,8562227
2020-07-17 00:00:00,110.124271148759,3846232
2020-07-18 00:00:00,110.11352685898186,4414239
