@RELATION olivetti

@ATTRIBUTE pixel_0 NUMERIC
@ATTRIBUTE pixel_1 NUMERIC
@ATTRIBUTE pixel_2 NUMERIC
@ATTRIBUTE pixel_3 NUMERIC
@ATTRIBUTE pixel_4 NUMERIC
@ATTRIBUTE pixel_5 NUMERIC
@ATTRIBUTE pixel_6 NUMERIC
@ATTRIBUTE pixel_7 NUMERIC
@ATTRIBUTE pixel_8 NUMERIC
@ATTRIBUTE pixel_9 NUMERIC
@ATTRIBUTE pixel_10 NUMERIC
@ATTRIBUTE pixel_11 NUMERIC
@ATTRIBUTE pixel_12 NUMERIC
@ATTRIBUTE pixel_13 NUMERIC
@ATTRIBUTE pixel_14 NUMERIC
@ATTRIBUTE pixel_15 NUMERIC
@ATTRIBUTE pixel_16 NUMERIC
@ATTRIBUTE pixel_17 NUMERIC
@ATTRIBUTE pixel_18 NUMERIC
@ATTRIBUTE pixel_19 NUMERIC
@ATTRIBUTE target NUMERIC

@DATA
0.5413222908973694,0.586776852607727,0.6404958963394165,0.6611570119857788,0.6859503984451294,0.6859503984451294,0.6900826692581177,0.6983470916748047,0.6942148804664612,0.6900826692581177,0.6983470916748047,0.7272727489471436,0.7438016533851624,0.7520661354064941,0.7561983466148376,0.7644628286361694,0.7603305578231812,0.7603305578231812,0.7603305578231812,0.7685950398445129,1.0
0.64462810754776,0.6900826692581177,0.702479362487793,0.702479362487793,0.7066115736961365,0.7190082669258118,0.7272727489471436,0.7396694421768188,0.7190082669258118,0.7190082669258118,0.7355371713638306,0.7438016533851624,0.7479338645935059,0.7479338645935059,0.7561983466148376,0.7603305578231812,0.7685950398445129,0.7603305578231812,0.7561983466148376,0.7603305578231812,1.0
0.6570248007774353,0.6776859760284424,0.6983470916748047,0.7066115736961365,0.702479362487793,0.71074378490448,0.702479362487793,0.6818181872367859,0.6818181872367859,0.7148760557174683,0.7479338645935059,0.7644628286361694,0.7727272510528564,0.7809917330741882,0.7768595218658447,0.7685950398445129,0.7768595218658447,0.7768595218658447,0.7809917330741882,0.7727272510528564,1.0
0.6280992031097412,0.64462810754776,0.6735537052154541,0.6983470916748047,0.6983470916748047,0.6983470916748047,0.6776859760284424,0.6900826692581177,0.6528925895690918,0.6404958963394165,0.6818181872367859,0.7066115736961365,0.7272727489471436,0.7314049601554871,0.7479338645935059,0.7396694421768188,0.7438016533851624,0.7438016533851624,0.7438016533851624,0.7438016533851624,1.0
0.6363636255264282,0.6528925895690918,0.6694214940071106,0.6776859760284424,0.6859503984451294,0.702479362487793,0.6983470916748047,0.702479362487793,0.7148760557174683,0.71074378490448,0.7231404781341553,0.7355371713638306,0.7479338645935059,0.7479338645935059,0.7438016533851624,0.7314049601554871,0.7272727489471436,0.7314049601554871,0.7355371713638306,0.7314049601554871,1.0
0.6694214940071106,0.6818181872367859,0.7066115736961365,0.7148760557174683,0.7190082669258118,0.7272727489471436,0.7272727489471436,0.7355371713638306,0.7272727489471436,0.7190082669258118,0.7148760557174683,0.7148760557174683,0.7355371713638306,0.7438016533851624,0.7479338645935059,0.7479338645935059,0.7561983466148376,0.7603305578231812,0.7603305578231812,0.7561983466148376,1.0
0.6280992031097412,0.6033057570457458,0.6280992031097412,0.7231404781341553,0.702479362487793,0.6942148804664612,0.6983470916748047,0.7148760557174683,0.7355371713638306,0.7438016533851624,0.7148760557174683,0.7272727489471436,0.7479338645935059,0.7768595218658447,0.78925621509552,0.7851239442825317,0.8016529083251953,0.7933884263038635,0.78925621509552,0.7933884263038635,1.0
0.586776852607727,0.5950413346290588,0.6818181872367859,0.6942148804664612,0.7148760557174683,0.6983470916748047,0.7148760557174683,0.7272727489471436,0.7438016533851624,0.7396694421768188,0.7272727489471436,0.7396694421768188,0.7561983466148376,0.7644628286361694,0.7727272510528564,0.7809917330741882,0.78925621509552,0.7768595218658447,0.7768595218658447,0.7933884263038635,1.0
0.6818181872367859,0.7066115736961365,0.7190082669258118,0.71074378490448,0.7148760557174683,0.7272727489471436,0.7355371713638306,0.7396694421768188,0.7355371713638306,0.7272727489471436,0.7355371713638306,0.7396694421768188,0.7438016533851624,0.7520661354064941,0.7561983466148376,0.7644628286361694,0.7644628286361694,0.7644628286361694,0.7644628286361694,0.7603305578231812,1.0
0.56611567735672,0.6198347210884094,0.6570248007774353,0.6900826692581177,0.702479362487793,0.7148760557174683,0.702479362487793,0.702479362487793,0.7231404781341553,0.6818181872367859,0.6487603187561035,0.6570248007774353,0.71074378490448,0.7520661354064941,0.7727272510528564,0.7851239442825317,0.7809917330741882,0.7809917330741882,0.78925621509552,0.7851239442825317,1.0
0.5785123705863953,0.6033057570457458,0.6322314143180847,0.6652892827987671,0.6776859760284424,0.71074378490448,0.7231404781341553,0.7396694421768188,0.7396694421768188,0.7438016533851624,0.7603305578231812,0.7685950398445129,0.7768595218658447,0.7768595218658447,0.7727272510528564,0.78925621509552,0.7933884263038635,0.8140496015548706,0.8223140239715576,0.8264462947845459,2.0
0.6280992031097412,0.6652892827987671,0.6859503984451294,0.6942148804664612,0.7190082669258118,0.7314049601554871,0.7520661354064941,0.7685950398445129,0.7768595218658447,0.7809917330741882,0.7851239442825317,0.7933884263038635,0.8099173307418823,0.8223140239715576,0.8264462947845459,0.8264462947845459,0.8305785059928894,0.8305785059928894,0.8347107172012329,0.8347107172012329,2.0
0.6322314143180847,0.6570248007774353,0.6776859760284424,0.702479362487793,0.7272727489471436,0.7479338645935059,0.7644628286361694,0.7644628286361694,0.7727272510528564,0.7809917330741882,0.78925621509552,0.8016529083251953,0.8140496015548706,0.8099173307418823,0.8057851195335388,0.8140496015548706,0.8099173307418823,0.8181818127632141,0.8223140239715576,0.8223140239715576,2.0
0.19834710657596588,0.17768594622612,0.1818181872367859,0.1818181872367859,0.1900826394557953,0.28099173307418823,0.5123966932296753,0.6611570119857788,0.7355371713638306,0.7644628286361694,0.7727272510528564,0.78925621509552,0.7933884263038635,0.78925621509552,0.7933884263038635,0.797520637512207,0.8016529083251953,0.8057851195335388,0.8181818127632141,0.8264462947845459,2.0
0.1570248007774353,0.1570248007774353,0.1528925597667694,0.1528925597667694,0.1570248007774353,0.1859504133462906,0.1528925597667694,0.35537189245224,0.6115702390670776,0.702479362487793,0.7355371713638306,0.7561983466148376,0.7685950398445129,0.7644628286361694,0.7561983466148376,0.7603305578231812,0.7685950398445129,0.7685950398445129,0.7809917330741882,0.78925621509552,2.0
0.1900826394557953,0.25619834661483765,0.35537189245224,0.42561984062194824,0.4958677589893341,0.5165289044380188,0.5743801593780518,0.6280992031097412,0.6652892827987671,0.7190082669258118,0.7355371713638306,0.7520661354064941,0.7561983466148376,0.7685950398445129,0.7768595218658447,0.7851239442825317,0.7851239442825317,0.797520637512207,0.8057851195335388,0.8223140239715576,2.0
0.1694214940071106,0.1818181872367859,0.20661157369613647,0.32231405377388,0.45041322708129883,0.5454545617103577,0.6033057570457458,0.6859503984451294,0.6983470916748047,0.71074378490448,0.7314049601554871,0.7520661354064941,0.7561983466148376,0.7603305578231812,0.7644628286361694,0.7809917330741882,0.7809917330741882,0.797520637512207,0.8057851195335388,0.8140496015548706,2.0
0.1735537201166153,0.16115702688694,0.16115702688694,0.25206610560417175,0.3636363744735718,0.4545454680919647,0.5247933864593506,0.6115702390670776,0.6652892827987671,0.6859503984451294,0.6983470916748047,0.7231404781341553,0.7396694421768188,0.7520661354064941,0.7644628286361694,0.7685950398445129,0.7809917330741882,0.7933884263038635,0.8016529083251953,0.8099173307418823,2.0
0.5206611752510071,0.5371900796890259,0.5537189841270447,0.6115702390670776,0.6363636255264282,0.6776859760284424,0.71074378490448,0.7190082669258118,0.7355371713638306,0.7396694421768188,0.7644628286361694,0.7809917330741882,0.7727272510528564,0.7768595218658447,0.7809917330741882,0.7933884263038635,0.8016529083251953,0.8181818127632141,0.8181818127632141,0.8305785059928894,2.0
0.5413222908973694,0.5537189841270447,0.5826446413993835,0.6198347210884094,0.6322314143180847,0.6694214940071106,0.702479362487793,0.7272727489471436,0.7355371713638306,0.7479338645935059,0.7644628286361694,0.7727272510528564,0.7851239442825317,0.78925621509552,0.7933884263038635,0.7933884263038635,0.8099173307418823,0.8099173307418823,0.8305785059928894,0.8264462947845459,2.0
0.1694214940071106,0.26446279883384705,0.21900826692581177,0.28099173307418823,0.42148759961128235,0.5495867729187012,0.6694214940071106,0.702479362487793,0.7066115736961365,0.7314049601554871,0.7479338645935059,0.7685950398445129,0.7851239442825317,0.78925621509552,0.7933884263038635,0.797520637512207,0.8057851195335388,0.8099173307418823,0.8140496015548706,0.8264462947845459,3.0
0.5619834661483765,0.6652892827987671,0.6983470916748047,0.6983470916748047,0.7314049601554871,0.7231404781341553,0.7272727489471436,0.7520661354064941,0.7603305578231812,0.7727272510528564,0.78925621509552,0.797520637512207,0.8016529083251953,0.8057851195335388,0.8140496015548706,0.8181818127632141,0.8223140239715576,0.8223140239715576,0.8305785059928894,0.8388429880142212,3.0
0.28925618529319763,0.1570248007774353,0.1487603336572647,0.1900826394557953,0.1694214940071106,0.19421488046646118,0.40495866537094116,0.6074380278587341,0.6694214940071106,0.6776859760284424,0.7272727489471436,0.7438016533851624,0.7727272510528564,0.7685950398445129,0.7851239442825317,0.797520637512207,0.7933884263038635,0.8016529083251953,0.8140496015548706,0.8223140239715576,3.0
0.5082644820213318,0.6033057570457458,0.6198347210884094,0.6280992031097412,0.6570248007774353,0.6652892827987671,0.6900826692581177,0.7272727489471436,0.7438016533851624,0.7685950398445129,0.7727272510528564,0.7851239442825317,0.7809917330741882,0.78925621509552,0.797520637512207,0.8016529083251953,0.78925621509552,0.8057851195335388,0.8223140239715576,0.8223140239715576,3.0
0.6694214940071106,0.6652892827987671,0.6942148804664612,0.702479362487793,0.71074378490448,0.7396694421768188,0.7603305578231812,0.7727272510528564,0.7851239442825317,0.7933884263038635,0.797520637512207,0.797520637512207,0.8057851195335388,0.8181818127632141,0.8140496015548706,0.8181818127632141,0.8140496015548706,0.8264462947845459,0.8347107172012329,0.8264462947845459,3.0
0.38429751992225647,0.38429751992225647,0.3471074402332306,0.21900826692581177,0.1652892529964447,0.11157024651765823,0.1859504133462906,0.43388429284095764,0.5330578684806824,0.586776852607727,0.6652892827987671,0.702479362487793,0.71074378490448,0.7272727489471436,0.7355371713638306,0.7438016533851624,0.7479338645935059,0.7727272510528564,0.7727272510528564,0.7851239442825317,3.0
0.1859504133462906,0.3429751992225647,0.5123966932296753,0.5702479481697083,0.6280992031097412,0.6157024502754211,0.6528925895690918,0.6611570119857788,0.6859503984451294,0.7272727489471436,0.7438016533851624,0.7644628286361694,0.7685950398445129,0.7768595218658447,0.78925621509552,0.7851239442825317,0.7933884263038635,0.7933884263038635,0.78925621509552,0.8140496015548706,3.0
0.10330578684806824,0.21900826692581177,0.17768594622612,0.21900826692581177,0.39256197214126587,0.5743801593780518,0.6694214940071106,0.6818181872367859,0.71074378490448,0.7314049601554871,0.7603305578231812,0.7727272510528564,0.7727272510528564,0.7933884263038635,0.797520637512207,0.8016529083251953,0.8016529083251953,0.8099173307418823,0.8223140239715576,0.8264462947845459,3.0
0.7231404781341553,0.7231404781341553,0.7272727489471436,0.7314049601554871,0.7355371713638306,0.7438016533851624,0.7644628286361694,0.7685950398445129,0.7768595218658447,0.7768595218658447,0.78925621509552,0.797520637512207,0.7933884263038635,0.797520637512207,0.8057851195335388,0.8057851195335388,0.7809917330741882,0.7851239442825317,0.7685950398445129,0.7644628286361694,3.0
0.7727272510528564,0.7644628286361694,0.7520661354064941,0.7644628286361694,0.7851239442825317,0.7933884263038635,0.797520637512207,0.8099173307418823,0.8181818127632141,0.8181818127632141,0.8305785059928894,0.8305785059928894,0.8347107172012329,0.8388429880142212,0.8347107172012329,0.8347107172012329,0.8388429880142212,0.8305785059928894,0.8264462947845459,0.8347107172012329,3.0
0.4545454680919647,0.42975205183029175,0.5371900796890259,0.6115702390670776,0.6528925895690918,0.702479362487793,0.7272727489471436,0.7355371713638306,0.7355371713638306,0.7355371713638306,0.7438016533851624,0.7520661354064941,0.7603305578231812,0.7644628286361694,0.7727272510528564,0.7768595218658447,0.7809917330741882,0.7727272510528564,0.7727272510528564,0.7603305578231812,4.0
0.6776859760284424,0.6776859760284424,0.6818181872367859,0.7066115736961365,0.7314049601554871,0.7396694421768188,0.7561983466148376,0.7644628286361694,0.7685950398445129,0.7603305578231812,0.7644628286361694,0.7603305578231812,0.7644628286361694,0.7644628286361694,0.7603305578231812,0.7685950398445129,0.7727272510528564,0.7727272510528564,0.7685950398445129,0.7685950398445129,4.0
0.6611570119857788,0.6611570119857788,0.6652892827987671,0.6694214940071106,0.702479362487793,0.7272727489471436,0.7438016533851624,0.7561983466148376,0.7685950398445129,0.7603305578231812,0.7561983466148376,0.7520661354064941,0.7561983466148376,0.7603305578231812,0.7685950398445129,0.7727272510528564,0.7851239442825317,0.78925621509552,0.78925621509552,0.78925621509552,4.0
0.42975205183029175,0.4586776793003082,0.5495867729187012,0.6239669322967529,0.6735537052154541,0.7148760557174683,0.7231404781341553,0.71074378490448,0.7148760557174683,0.7190082669258118,0.7396694421768188,0.7520661354064941,0.7603305578231812,0.7644628286361694,0.7727272510528564,0.7727272510528564,0.7685950398445129,0.7644628286361694,0.7603305578231812,0.7603305578231812,4.0
0.5082644820213318,0.5082644820213318,0.5082644820213318,0.5413222908973694,0.586776852607727,0.6157024502754211,0.6115702390670776,0.6239669322967529,0.6363636255264282,0.6652892827987671,0.6776859760284424,0.702479362487793,0.7190082669258118,0.7231404781341553,0.7272727489471436,0.7190082669258118,0.7272727489471436,0.7231404781341553,0.7190082669258118,0.7272727489471436,4.0
0.3388429880142212,0.40495866537094116,0.5082644820213318,0.5247933864593506,0.5785123705863953,0.6239669322967529,0.6528925895690918,0.6570248007774353,0.6570248007774353,0.6735537052154541,0.6859503984451294,0.702479362487793,0.7148760557174683,0.7355371713638306,0.7396694421768188,0.7479338645935059,0.7396694421768188,0.7272727489471436,0.7355371713638306,0.7396694421768188,4.0
0.5247933864593506,0.4917355477809906,0.5371900796890259,0.6528925895690918,0.6942148804664612,0.6983470916748047,0.6942148804664612,0.7148760557174683,0.7272727489471436,0.7438016533851624,0.7520661354064941,0.7727272510528564,0.7768595218658447,0.7809917330741882,0.7727272510528564,0.7685950398445129,0.7685950398445129,0.7644628286361694,0.7644628286361694,0.7727272510528564,4.0
0.5206611752510071,0.5206611752510071,0.5330578684806824,0.56611567735672,0.6280992031097412,0.6694214940071106,0.6942148804664612,0.6942148804664612,0.6859503984451294,0.6942148804664612,0.6900826692581177,0.6983470916748047,0.7190082669258118,0.7231404781341553,0.7272727489471436,0.7314049601554871,0.7438016533851624,0.7438016533851624,0.7438016533851624,0.7355371713638306,4.0
0.5247933864593506,0.5371900796890259,0.5785123705863953,0.6280992031097412,0.6694214940071106,0.6900826692581177,0.6859503984451294,0.6942148804664612,0.6983470916748047,0.6983470916748047,0.7272727489471436,0.7231404781341553,0.7396694421768188,0.7479338645935059,0.7603305578231812,0.7603305578231812,0.7479338645935059,0.7479338645935059,0.7520661354064941,0.7603305578231812,4.0
0.3264462947845459,0.4628099203109741,0.5537189841270447,0.5537189841270447,0.5537189841270447,0.5413222908973694,0.6074380278587341,0.64462810754776,0.6776859760284424,0.702479362487793,0.7190082669258118,0.7190082669258118,0.7272727489471436,0.7355371713638306,0.7479338645935059,0.7561983466148376,0.7768595218658447,0.78925621509552,0.7851239442825317,0.7851239442825317,4.0
