@RELATION sensor_sim

@ATTRIBUTE timestamp NUMERIC
@ATTRIBUTE sensor_1 NUMERIC
@ATTRIBUTE sensor_2 NUMERIC
@ATTRIBUTE sensor_3 NUMERIC

@DATA
30.0,0.9087655711064208,0.7753679028945285,1.1874724526821978
31.0,1.094775741948369,0.581474878084906,-0.5720509665618889
32.0,1.0251237776114956,0.5599560561388548,-0.2153154882867042
33.0,1.0803825325584533,0.5838661146831177,-2.1532908197922596
34.0,1.1598112564324319,0.5388191752752931,1.8324662034321495
35.0,0.8557690860634256,0.4091468288347083,0.8622718043705309
36.0,0.9878864467356098,0.5549255751206195,-0.33571803539352174
37.0,0.9048838743023883,0.5143687594864733,-0.4282987002741056
38.0,0.9283103887965336,0.4649802652632829,-0.09763263823282832
39.0,0.8696772361198264,0.4621435192496274,0.899477128858083
40.0,0.9780694657801389,0.23410107282147666,0.8393454805386161
41.0,0.9451933979295644,0.19437896335406915,-0.8385322111565189
42.0,0.8993169240710811,0.25329930174628296,0.06713668688243901
43.0,0.6442114379891755,0.15849131175404862,0.008403557842027646
44.0,0.8073675643318852,0.2048984153148888,2.117348685114009
45.0,0.8867853685664135,0.20668372502715818,-1.8524712734247701
46.0,0.7698540291656738,0.2231079499845498,-1.4776785760136404
47.0,0.750728292269684,0.25215601398912035,-0.07646244102653468
48.0,0.5697093936804277,0.0568425119926733,-1.9367658475448606
49.0,0.6798406110843815,0.1644336091332741,-0.06273053690158652
50.0,0.6770282450172194,0.12617103544366995,0.8540135523534934
51.0,0.6912531240969527,0.12004269364437375,1.230272012537527
52.0,0.6203035542689705,0.04794025578897793,0.6856662144668735
53.0,0.44014219709567687,-0.15496163186587697,1.2632157880316979
54.0,0.4795988708686852,-0.02227499009157022,-1.0361939551931532
55.0,0.6086585429486427,-0.011279949395789718,-0.3779623454573805
56.0,0.4297220410955992,-0.08074693354076388,0.8658273026817976
57.0,0.2769166532002127,-0.12389075043547204,1.0326720282391189
58.0,0.19167449462800745,-0.2526293912842059,-0.05419120998729257
59.0,0.23484778005636472,-0.25392873000117194,-0.9705453281776221
60.0,0.1805469838449036,-0.26690773106025234,-0.747060940258695
61.0,-0.03019794678863591,-0.12778236161316878,-1.8605501860393685
62.0,0.09582640316506505,-0.19046752817394785,0.3351082827133251
63.0,0.0669180323430381,-0.16568717646337458,0.31548230650573633
64.0,-0.10566187920585221,-0.2685878432520429,0.15527471523396502
65.0,-0.11624652486839349,-0.4562618764420789,2.5018819202756
66.0,-0.442061804705395,-0.5459996396373329,1.191752654119937
67.0,-0.16547045654609369,-0.15040690724422234,1.6086735872759947
68.0,-0.12287455264360916,-0.3504034865567722,-0.9410944432641436
69.0,-0.2808741138949621,-0.48951416606022935,-0.8711436402979688
70.0,-0.4178022328952431,-0.5611414225746675,0.47829994912051627
71.0,-0.2149821520367261,-0.6377361938638666,0.47174384697355937
72.0,-0.514931484023322,-0.6012484764071442,-0.5795679575444437
73.0,-0.5976157091614807,-0.43340169557829183,1.1275180949204124
74.0,-0.24475428585902465,-0.5606253067289471,2.1991115170473052
75.0,-0.3890696216120775,-0.7432323213936705,-0.4430422752909528
76.0,-0.6084684304710057,-0.8021834886170051,-1.1967423987084522
77.0,-0.642085073785798,-0.6949180200970226,-0.7997982811477856
78.0,-0.5506405334580846,-0.890637835616241,-2.555645012308653
79.0,-0.7464978253950646,-0.6332220815726955,-0.5172740148684096
80.0,-0.7254726568920983,-0.726477558804204,-0.43112882818117204
81.0,-0.8508146932551167,-0.78490371775492,-0.05277558791474864
82.0,-0.8018654448229637,-0.961796521918681,-0.9043246501456813
83.0,-0.8147591294861232,-0.7190183597811475,-0.1555817175861706
84.0,-0.9044710852780783,-0.7731045949012156,-0.43044773237986433
85.0,-0.8013643861982833,-0.6941752901459262,-0.04695112163516765
86.0,-0.6359301896305151,-0.9009477178760664,-1.224159657045817
87.0,-0.982126884876726,-0.8818640470158089,0.9055343405713326
88.0,-0.8988072484663695,-0.7774435458057171,-0.9641305739005689
89.0,-1.1727547569102383,-0.8817514187631424,0.4332087143918376
90.0,-0.9201868830233465,-1.1281191116981473,0.4699036911775611
91.0,-0.9180665439289188,-0.9424811923103478,-0.38688072207122554
92.0,-1.102754534485861,-0.9727362903653787,-1.0074421261384
93.0,-1.2013086182024006,-0.9506644671090418,-1.5247766621186898
94.0,-0.9178274206364498,-1.0661854731500053,1.445821397687569
95.0,-1.0261443442776579,-0.9630202563547514,-0.12718865142918329
96.0,-0.9029574684849557,-1.1800247758683058,0.577692123485638
97.0,-1.0337049415439068,-1.0363453974471302,1.5147217825121104
98.0,-0.9903011476832791,-0.9968479679237244,0.15685127495921333
99.0,-0.7989407704789161,-0.9106518373955558,-0.5555104759316708
100.0,-0.9683538244525212,-0.9022859494721416,0.3171184247292023
101.0,-1.0129550538561365,-0.986843491542006,-1.0435182426731688
102.0,-0.8988559176710136,-0.9573011266293768,0.26269366760732454
103.0,-0.9729662252323352,-1.0695188956856012,0.04055761137171298
104.0,-1.0183884020899248,-1.018776639901951,1.3184688220492473
105.0,-0.8662677318683477,-0.9897326587754841,0.8511526726751544
106.0,-0.8593151761747863,-1.044770431232104,-0.1577989678136323
107.0,-0.9891357172756621,-0.9815637416294491,-0.3868724284694658
108.0,-0.878434394902455,-0.9154477236453745,-0.7440459087163542
109.0,-0.7257559133557857,-0.9882895491885395,1.7480003189184201
110.0,-0.757415313658089,-1.0717037406500605,0.5891948244200341
111.0,-0.5414200051780975,-0.7853704327067306,1.2161641673156656
112.0,-0.6633561544864738,-1.1039495104225265,0.9650920987350978
113.0,-0.6480170490276166,-1.0524732481675452,1.094611217005776
114.0,-0.683971980166939,-0.9557081862916618,-1.1117179091735014
115.0,-0.3020496475581317,-0.8146580460057675,0.49065613469771524
116.0,-0.3354165878015414,-0.9002051984193519,1.4343077476535617
117.0,-0.3896487946529502,-0.786045530385203,0.21733373701002143
118.0,-0.42036384489685663,-0.8885049060824708,-0.9200859171130353
119.0,-0.1930788550097816,-0.8301168931958544,0.8681589017516661
120.0,-0.1969450938225073,-0.9342281824890234,-0.500039973037329
121.0,-0.30989997088866394,-0.8651679726881988,-1.0052358702915685
122.0,-0.24122119545728965,-0.9346598269366514,0.13964847288522378
123.0,-0.19965223691522913,-0.8144926918844626,-1.6638640006448122
124.0,-0.08017896453185851,-0.7995396536670663,0.7674999863875602
125.0,-0.0871933092046297,-0.8818113588250731,0.4170466780572445
126.0,0.10573786421562018,-0.7737511890485224,0.5663618422581207
127.0,0.11668400936831574,-0.8709869369176046,0.444564121538569
128.0,0.09980157200086417,-0.6297734393551286,1.4199770702293402
129.0,0.27708265610924,-0.730029104366418,-1.4338205073634729
130.0,0.2989436788444202,-0.6924822636298587,-1.6159627970961281
131.0,0.17137329210662233,-0.6743328649150617,-0.39824695785650754
132.0,0.31608637322096755,-0.8203261295599417,-1.3084641894797635
133.0,0.34381504582250955,-0.7801985295001158,-0.06543884477280375
134.0,0.38349066785264674,-0.8501393825361152,0.8176844452407231
135.0,0.31817616812966965,-0.641356733653972,0.25864083093789586
136.0,0.5957731366347949,-0.47186214889963224,-0.40505754949703565
137.0,0.6705462693528212,-0.5781962520330707,-0.48196223457064086
138.0,0.6431807857016403,-0.34132071087536076,-0.1259206313530616
139.0,0.676298232487925,-0.5956104791997788,-0.22114254769321712
140.0,0.677476975349814,-0.44550027597916125,-0.6028835249275163
141.0,0.7139635833674985,-0.5531787002044826,-0.7510766262837961
142.0,0.7328840649270816,-0.5019470686537466,2.4908952597217113
143.0,0.8391437537358208,-0.5004547044644313,0.040295226600342494
144.0,0.9421657554217152,-0.4021334540927825,0.860218208105406
145.0,1.0380796526550475,-0.28616740794737383,0.9312369425885928
146.0,0.6964201038452081,-0.40711954767196756,0.3861653760107519
147.0,0.7027246946205986,-0.4619282822359,-0.2363012609314783
148.0,0.8471825424798783,-0.19323384432600216,-0.94237004367792
149.0,0.8053072015553283,-0.20963523805349218,-0.2825097012803737
150.0,1.0485116701706994,-0.1394127930026326,-0.009772698878245266
151.0,0.9035183575132029,-0.19367658823869097,0.38911625901666264
152.0,0.8446671632267573,-0.22935631633735454,0.5265158837198023
153.0,1.0106788595580063,-0.035561290628440004,1.2074497868027767
154.0,0.9948487766848533,-0.11435440179596708,-1.4337081383005943
155.0,1.1193825811881801,-0.2136699434166305,-0.3343483531611919
156.0,1.0549353686428213,-0.08991567638245386,-0.2696182693895637
157.0,0.9666332196866085,0.09741754202171295,0.7278634754701117
158.0,0.8857661953298847,-0.04027969554717947,-0.7193505407214014
159.0,0.9451790868131068,-0.06496487370023905,-0.018039946742486303
160.0,0.9659928007655045,0.15020209275954122,-0.293215236806095
161.0,0.9786556834038056,0.11448287495386712,0.9620252791202347
162.0,0.9978871618239202,-0.07737325381856744,-1.1648956763022318
163.0,0.9789163381445485,0.15574423509781027,0.5904791592695213
164.0,1.052593370444769,0.16275734331874522,-0.01157144938118014
165.0,0.95020007731469,0.16715389623213955,-0.3348090161137537
166.0,1.0632933544225573,0.030854928207857374,-0.47813892077810755
167.0,0.9977726167628972,0.2677339096555888,-1.5915960457635792
168.0,0.8087029956835485,0.28924889749768984,-0.7842137173549526
169.0,0.6978644243093285,0.3790074026574456,-0.18885815401107112
170.0,0.7279737850555089,0.3740835825485426,1.6272209670715865
171.0,0.5476065112734436,0.399639115930658,0.5131201950742619
172.0,0.6743539560961372,0.399797127868191,-0.32595526547436693
173.0,0.7685414854896093,0.4060912163303803,-0.46485837542643
174.0,0.5605811566932047,0.5213746889201089,-0.7523938823502124
175.0,0.7703159917992245,0.6676665004740733,-0.7777930864994692
176.0,0.6259141973570805,0.5030086070846618,-0.6197182593934581
177.0,0.5802084011524044,0.4685383767032732,0.6483477155942946
178.0,0.6745871647153545,0.41052834103832414,-0.3845062257245367
179.0,0.5719251827969395,0.6353423974639312,2.4362503881432027
180.0,0.19730530656662695,0.6595704127617944,1.46733318176126
181.0,0.39068863799826775,0.730816938060737,0.1320717404694468
182.0,0.35448405819288714,0.8053665676609019,-1.2000560481633622
183.0,0.14558537340962713,0.44140610889984405,0.6662048521298115
184.0,0.19329821452108903,0.7641564344156615,0.5520458215693734
185.0,0.25946834240465266,0.7936450412212088,0.8930485911216123
186.0,0.18909683321323473,0.7516934705588707,-0.5539093341544314
187.0,0.21078104325877617,0.8442591841989322,-1.0234156272351151
188.0,0.15419733595109786,0.7180188199784135,2.3608829772926865
189.0,0.09518270237677781,0.8971948631816148,-0.4074028545683279
190.0,-0.16138674969207287,0.7699782413065683,0.515982406368382
191.0,-0.07314674509489244,0.7768363041381571,0.345037416109892
192.0,-0.24981128213616283,0.8595363826424385,1.3986227377226323
193.0,-0.43418877599719885,0.9738919770251706,0.9857906930114874
194.0,-0.20291337046394903,0.9523564074465218,0.654389149274269
195.0,-0.4462005733367037,0.7240521297111194,1.7303133310044652
196.0,-0.3067184171724532,0.9147214937451396,-1.536450261122492
197.0,-0.3895427388985718,0.9166859991047375,-1.7246889831460839
198.0,-0.44924019833896917,0.936643175438166,-1.9798926393567142
199.0,-0.3305095019965619,0.9489690703765419,0.29596079646145435
