@RELATION 5430eeed85_banknote

@ATTRIBUTE variance NUMERIC
@ATTRIBUTE skewness NUMERIC
@ATTRIBUTE curtosis NUMERIC
@ATTRIBUTE entropy NUMERIC
@ATTRIBUTE authentic NUMERIC

@DATA
1.8467073257360336,-1.7400145491744436,-1.2442129117027236,-1.6146110079399791,0.0
-0.5309969550018176,1.042563383664744,-0.7167797615564948,1.265856029720252,1.0
0.1848361236948739,-0.4630754659036187,-3.495529830939703,-0.08854498630944141,0.0
1.8124485579969287,2.9207877957323998,-0.48131990182750417,-1.817001212644676,0.0
2.632382064837391,0.7617756583335693,-2.014888406182737,0.43300472360284736,0.0
0.19652116970147013,1.5233797718542192,1.3862260118286043,3.5155950820558126,1.0
-0.7677975651041284,0.616608701118657,-0.23458856796792604,1.4385951409538074,1.0
1.5795721457307124,1.4675013720406433,-1.62032837208359,1.783024890586221,1.0
-1.3598561409799192,-0.6687630234351533,-1.6481714619390144,-0.6045205634210746,0.0
-0.9758732529773327,0.0724689514791732,-0.09457409511764836,-2.764265288885169,0.0
-0.5640786307367284,2.534737858944208,1.6779192899842559,3.6935597583064212,1.0
0.334456789987025,2.3746600042312314,-2.169953104173451,0.018580352527721944,1.0
0.21915032766393897,-2.9158588112187314,-0.5907212071958851,-2.6778337846552738,0.0
1.7945578635177877,0.5484219376966271,-2.431731911077404,0.15269431161248126,0.0
0.2237879516388985,-2.2811550040136854,-0.8721902176265279,-2.1842225180189736,0.0
0.132969674146876,-0.870911783562383,-2.119889384206691,-1.6633421237071881,0.0
-0.03955515385665504,0.1659107388188077,-1.0391130628038174,-1.6351915067897416,0.0
-1.515744114997232,0.7165132729289143,-0.45277395816383736,1.9479170301937363,1.0
1.5475052013300616,0.9315773817991239,-1.3381285694046379,2.3120336241014643,1.0
-0.5707462937494763,0.7384308947230821,-0.9219282306460299,1.8993040638709466,1.0
0.7858001586508322,1.6163951814414805,1.1696838877031834,0.46504846107589315,1.0
-0.7031764251258874,2.3319060143439883,-1.227299865491716,-0.5654171967727334,0.0
1.0807807255546218,0.38730142733789785,-1.4967113759088655,-1.2188033901443318,0.0
-0.4622752887050425,1.8996197449176973,0.24367992775452074,-2.4353842162331785,0.0
-1.6609609335159914,2.6013994403746685,-2.1435760008922946,-0.493593460104199,0.0
0.19408999289830758,-2.021608311718827,-0.908354159355774,-1.8194331081541126,0.0
0.12810441491078928,1.7334148370160365,1.4804462299057717,1.4679902365632211,1.0
-0.4344962274323156,-0.7884464593506144,-1.6097235522853244,-1.7725141238460658,0.0
0.5597904479310398,0.48234287398905706,-2.3558602004137006,-0.07061417505854628,0.0
0.28586539072490497,1.4947120523974966,-1.1520702518375219,1.4548023994052364,1.0
-1.889540730945531,2.164537726361094,1.6862514636598112,3.083197652723058,1.0
-0.38770155993598415,1.8072919177351712,-1.6500810468452074,0.9528246088836879,1.0
-0.5308687729203206,-2.3260544890382295,-0.8750439528012569,-1.7654632703106596,0.0
0.26705026586925884,1.2605370419848505,-0.9414877100940509,1.2543663064759807,1.0
0.02688583899453078,1.8236842392265793,0.6236658640719055,0.27174341426550574,1.0
0.6218099622171964,1.077111252658928,-2.1975392668188274,-1.5471370714898955,0.0
-0.03468488738678118,2.422250245105536,-1.7660756191929954,-0.5904772326383869,1.0
0.19109906801990334,-1.0022711235408193,-0.8765732779860788,0.1944986948382006,0.0
0.24333944932269183,1.5771703060250726,2.0983633780074595,2.3040008096714333,1.0
0.8406435489887241,1.0800327146203696,2.005490557421344,2.0135353270307963,1.0
0.1866091231563581,-0.8381077331077629,-2.717007766573219,-2.4385254952947637,0.0
-0.6231405264247644,0.45516030575353916,-0.75005400196752,2.525836013072831,1.0
-0.6269670577877674,-0.3225503072803275,-1.4008115402090124,-1.8733941988035792,0.0
-0.09605989972464987,-0.0442004866909691,-1.677444822920619,-0.24437684270169102,0.0
1.77080063563551,-0.16122951332404334,-3.1128761324064094,0.2592294319945314,0.0
-0.8323555731042287,1.9154143073308427,-2.1482021887743756,1.093362452956991,1.0
2.4553001399108942,1.060308170229428,-0.8978303537524632,1.7238375779771693,1.0
0.19655477651157463,0.6773755367845503,-0.8254103596642637,2.613944332921271,1.0
-0.9186519464841982,1.7836970051805432,-1.643857271358319,0.6886564809442016,1.0
0.22213377163371284,1.5202424210495802,-2.2981752524335293,-1.6591216828049316,0.0
-0.045586016355497805,1.158601252453819,0.7106714551103716,0.45788268096823315,1.0
0.3801978510059632,1.4602038630560081,-0.4562886525017018,-1.477601656768463,0.0
-0.24123605785632987,0.7778185027425867,1.4544619118136346,1.320135478546368,1.0
0.6078965097165392,-1.7994080739139888,-1.2738518522604614,-2.0962057928872495,0.0
0.6818914896263114,-2.2171116665716406,-1.3227131671385237,-2.7909709691691065,0.0
-0.5522230442809712,-0.7220713284756575,1.080239227327929,2.892338853976658,1.0
-0.6373871273065177,2.3510250915209285,-2.241056269170836,0.18276595604997903,1.0
0.9725544496267299,2.700735956761268,-1.499782862602525,-1.4838637202418494,0.0
-0.6127886904843862,1.3638071095511264,-1.045641231283783,1.1083922606488301,1.0
-1.3353443587101013,2.9086291846537495,-0.5616459341653015,-1.8191333188787822,0.0
1.7958776730955217,0.6717194717540498,-0.5730545971740338,2.027197174188845,1.0
1.8009404329108156,0.4645762652348051,0.8406756642193903,-1.0230156260106433,1.0
-1.0041407667520679,1.0863716146575904,-0.733277733264681,1.5795149612825174,1.0
1.1692955904456728,-0.451375650417019,-1.5424714041271357,-0.25190364701517853,0.0
1.5774532797634744,-0.1857271212051248,-2.912162595007599,-1.795109913418691,0.0
0.9843223984765838,1.4482021239361527,-0.42744973909089534,0.8407667040880769,1.0
0.3520553965142968,0.1267844030862233,1.6219776405232593,1.2097929422472984,1.0
-0.016422896072752075,-2.291455079344949,-1.2950134613254096,-3.03841689973157,0.0
-0.998354040738791,1.980567885240771,-2.3181154673965603,1.2960484860300245,1.0
-0.949398888831943,0.9781457908947271,-1.2041183839086143,-1.3227343842059205,0.0
-0.8946073022195039,1.0842342143537003,0.34995464902132833,-3.3960403138717257,0.0
0.6585442726728304,1.5716279955766803,-1.8792341505824552,1.5014122844526505,1.0
-0.16711808031685435,-2.2809025927002433,0.21145768620821226,-0.3609586021803517,0.0
-1.5231869047837747,-1.9861863064477219,-0.37143838182191335,-0.9320298937734424,0.0
-1.448013900416244,0.46261670978176017,2.6413769895624073,4.176640846408672,1.0
0.8724573282801447,2.09483654699695,0.4411310998322491,-0.3432446067002861,1.0
0.7003098794089914,1.7443875769482227,-0.25860479362204036,-1.9010249229961829,0.0
1.4401172154494728,0.8882831778005442,2.467806171126699,3.027381887149526,1.0
0.5839281853259639,-1.7280837916725935,-1.5436753447216995,-2.2648841458048814,0.0
-0.07443342910004629,3.685894467803739,-0.7396153684674721,-1.7138598193687744,0.0
1.0531528533329035,1.0925892404213728,0.8052448407536792,-3.2817625397218824,0.0
0.4933179008808892,0.9698436018209438,-3.037189932891784,0.2213146469830285,0.0
0.6427227598675439,1.357792761050483,2.3038004196759245,0.8112396335437813,1.0
0.028744822934817487,-2.167801146229265,-0.9635140408345886,-2.040834275352627,0.0
-2.198805956620082,1.2886545733269905,1.8673399096573111,1.408015453250575,1.0
-0.0952955323869521,-0.1720624471490919,-2.3805007750765563,-0.9300408386076425,0.0
1.1492733262856758,2.1258039006821323,-1.1136838306624561,-1.8124474263028867,0.0
-0.0657502610729878,-2.1181522396566685,-0.7422562617847602,-1.58608124527826,0.0
1.4205042479898549,1.3916217665600814,-1.1764478900479984,0.8921779628693125,1.0
0.27157883719537346,1.7283111921120438,-3.2659875746922538,-0.7566434250239817,0.0
1.40934744018558,1.48403339461032,-1.7570607790565869,1.2256235179086064,1.0
0.4567532191537839,1.7730824011088022,0.8882457065849866,1.752332596627519,1.0
-1.5839028234857233,1.2538265264050372,2.3675288301549346,1.7375054431174224,1.0
-0.4455025214007718,3.2962195749665053,-4.175782696546188,0.5175667984076145,1.0
-0.48943944251822213,-1.6165739021922472,-0.4651995291929857,-0.394586425194579,0.0
-0.637739984251316,1.1229142827541578,-0.8326484707884896,1.2179378072227363,1.0
0.44770856001731496,1.6969434335799167,1.5902018253585957,2.7167754254644327,1.0
0.2029230208512997,1.0888915041448395,-1.2587557070929376,1.697776985477984,1.0
0.6105857452838231,1.829924248430009,-1.4228654379989851,-1.3620745640282546,0.0
1.5033983017671506,0.49766817166014354,3.49647203019805,1.5569086405751993,1.0
1.1890165311075518,0.8529057204042089,-0.6250351964759611,1.672899581378091,1.0
-0.5589218472715883,-1.6775102520400407,-1.8090105326761279,-2.643366622264492,0.0
-1.251539424190444,0.8643251473846503,1.8382636963006953,-0.36927987313491206,1.0
0.6815006973726244,-0.8953564439659902,-1.2907716040754886,-1.7595698219937854,0.0
-1.5702247198904564,3.4804844464419205,2.049352560580404,-3.454833738193081,0.0
0.4400144500533324,1.183423628264775,0.8165708977645725,1.1928840665110536,1.0
-0.09917586377938291,2.1898804393812648,0.09709556229842353,1.6820427888547296,1.0
1.3291525301324314,2.331863662631781,0.5269348315093647,0.2404807244907885,1.0
0.08228398927542419,-0.20357948552184602,-0.19395128043220455,3.2322488951093433,1.0
1.073631749859772,-2.068723980964983,-0.9142581331738623,-1.6819291093760058,0.0
1.5505004928140769,2.3078629240619835,-2.761514756096156,0.945508877861615,1.0
1.1172958315881276,-0.41873457890894517,2.601147288404311,0.35041701404769565,1.0
-0.22096417382966393,0.9481645731932915,1.8619454848943424,1.5690261994281902,1.0
-1.485560373036972,1.471600520531618,-1.0026822265369062,0.8849635526225279,1.0
0.42545756178496474,2.3247137832141482,0.14289469863732096,1.1152368610390753,0.0
0.7604146561442974,1.9700270808269322,1.0329449564923994,1.0374916581660314,1.0
-0.2817846088605072,2.806936906482245,-3.1574182078340507,0.7013608694454943,1.0
1.1087035805829077,-0.26046261897927403,-2.57995757188187,-1.4665018305568933,0.0
2.5600845382687947,2.5931636413978207,0.12571071871847028,-2.257200353934508,0.0
1.3821589910375272,-3.338232329696238,-0.24357653751836672,-2.9141458771398776,0.0
0.37721187506452086,-1.1153817427160841,-1.6024601226989463,-1.5955188695500544,0.0
1.8466369960476658,1.5899985464625905,0.8209790465636977,1.2997131004439846,1.0
0.3686733088729012,-2.3835775413140854,-0.7977629353791235,-2.123694857390137,0.0
-1.0700847663261526,2.316727652057871,-0.18291729558757575,-0.8641101900891881,1.0
0.24938368371075526,-2.7553132099279423,-0.47282922072134204,-2.329990570811703,0.0
-0.6810516574748808,1.3132017179723974,1.9878928249123429,2.0431398506438474,1.0
-0.5551995266931984,-1.6442242225898775,-1.0247168718662758,-0.973696501691941,0.0
-0.5172884501003722,-0.34961781939678827,0.493471494039984,2.0872477822001105,1.0
-0.0036025390905684044,0.820198454511508,2.2629622265075273,1.1542744152644566,1.0
1.2065089665083568,-1.938845535161545,-1.440045596727354,-2.763485578552463,0.0
-0.966976143129213,1.7458688410724947,0.8024558555311037,1.0486875516893543,1.0
-0.4523063192490767,-0.29123106810870314,2.107306635288179,0.7369907787084862,1.0
-0.44643361455052827,-1.239174218237796,-1.885919482461224,-2.1542972271675254,0.0
-0.4397310582741749,0.6884016561944503,-0.8712080955361645,-1.3014919414148716,0.0
-0.5554771191602547,1.3888409771690993,-1.0973005832057803,0.9436376063901073,1.0
0.7077519354554754,1.6430081679740798,-2.2157256963498337,-1.1272628635053308,0.0
1.8811570694405901,-1.1334524712018452,-2.301003465502554,-2.3040938524301806,0.0
-0.5160447282173739,1.8677563816714993,-0.5289507747439174,-1.90853989486035,0.0
1.0654803750653512,1.4070221443341742,-1.0096754643702934,0.9099686005991654,1.0
-0.07016571145864703,0.48368646699921114,-3.1365108183186567,-1.1315953726804735,0.0
-1.1227220215622986,1.18157532123006,-0.7962796945585856,1.1950585667707034,1.0
0.04643654815614881,-1.4584434691837822,-1.233735618667653,-1.2411680755462204,0.0
0.9382838059759977,1.5789155551298846,-1.037826637780658,-2.0024903142339294,0.0
1.2784518626072987,-2.1123185899267796,-0.9622598530673427,-2.1622725599726795,0.0
-0.36283856043965906,1.7248264721469642,-1.6725328008295675,1.1366974845740565,1.0
0.7090037575885123,2.4657140672201607,1.632257285910274,2.6966575430836537,1.0
-0.5176112990361714,-0.9898238088388627,-1.8608924304133962,-1.0429327148009901,0.0
-1.3793192280145272,-1.585320267356401,-1.0574220425548275,-1.0527620330456777,0.0
-0.7309300399419191,-1.3457593612196797,-1.280293482276286,-1.2327610176239467,0.0
0.12200981464536144,4.009259336479102,-1.026785972263295,-1.7179123552637225,0.0
-0.0349884904969617,0.20963773972041433,-2.117992659227504,-1.3444110689279827,0.0
-0.5756378262377739,1.4109350789179127,-2.1093785794916227,-0.4021789119599084,0.0
-0.24751863555150475,-0.6985418616953729,-2.2912455678865444,-0.3216549967900113,0.0
0.5906548306923093,-0.6368663668459115,-2.6060962360068074,-2.1794404504384977,0.0
0.632407739055521,1.6246183065079807,-1.805951872144929,-1.8470194059784544,0.0
0.34272534637770413,0.9435995317335945,1.273434465134404,0.5887996021615188,1.0
-0.3933388123273607,-2.0059066765146465,-0.6917305102609709,-1.0930122925817831,0.0
-0.1769472274940494,2.3361798852351177,-2.46854275919946,0.6909420885102432,1.0
-0.04015795064434341,1.0927344608629777,0.26365020471283307,1.997155188410356,1.0
-0.033126972873797095,-0.9274151323942748,-2.057719428307363,-1.453047081391602,0.0
0.028318376130461172,-0.44009615561413473,-2.38268945837935,-0.48137926931143504,0.0
-1.1583646891925428,1.34734419778195,1.7628073557107282,3.8408414138508586,1.0
1.1950466289248425,-1.3103274879449898,-1.9231541680509625,-2.361350261354663,0.0
-0.7982972445384537,1.9513251524805646,-2.456088843660116,1.2087451356135879,1.0
-0.7001208149391732,-1.4857635399363944,-1.8305620266663205,-2.220279029141334,0.0
2.5269324258736217,-1.721076180465721,-0.6302934174290579,-0.733756932209135,0.0
-0.30917212346863937,-0.14935810686911433,-2.240306033144002,-1.1561514826805537,0.0
-0.6526239793023909,3.1510769863391936,-0.6120056712012998,2.0075870599622627,1.0
2.0102045387663496,1.071302375564617,-0.7495443580200807,1.523283997405011,1.0
-0.6919080698812444,1.0938757333640208,2.188007257920103,2.2217127065460565,1.0
0.23421473253652075,2.01657790329798,-2.5168951564950737,1.571458988141308,1.0
0.4591800792284367,2.2219265680927256,-0.2118930389030147,-1.4193515707396438,0.0
-0.5020542243526112,1.4680699572498843,1.4739042852627333,0.9789740110356067,1.0
-1.2767485758203094,1.1908945653944847,-2.261954405318271,-0.5014590653257454,0.0
-1.2803043986708944,0.6830871609831445,2.5683262027541325,3.3842906154655568,1.0
-1.0265152994110602,-1.6424834479934851,-1.0425304518109768,-1.36899560357604,0.0
-0.4787486216634773,1.6985341497725184,-1.9967844933410406,-0.11623915804590013,0.0
0.650201177958661,2.8529767517882525,0.29068692047283706,2.4413121514297225,1.0
2.2988981236192503,0.30191526168034666,-0.19575747905635543,2.3374297526061185,1.0
-0.30777823495300083,0.14204948575118603,-1.4971484064335958,1.2926491667614046,0.0
1.066674689589154,-0.1724114127695482,-1.9373333270242925,-0.3088914179923601,1.0
0.42961821913258585,1.5600102317229774,-0.4727713655793061,-2.947606341242898,0.0
1.453384477117701,2.3735519425722074,-1.7732890858922559,-0.05472165032933374,1.0
0.6329318177555108,1.2218016090404746,-0.6624939076702304,0.7906596106329971,1.0
0.2891686439078181,1.2629223095198716,-1.1474887167788053,1.2801259278735682,1.0
-0.8583577801812136,2.5304104802170277,-0.8702910670244834,-0.9975517636617828,0.0
-0.0821511783925688,1.6590171965416212,0.8334689945046337,0.7914926627611423,1.0
0.4924512640081491,-1.548294213933104,1.9837187068263735,3.7657010788843652,1.0
-0.04946370965243295,2.4286255998158266,-2.161621308102604,-0.037325029203934657,1.0
0.6748194921666038,0.5696422736805076,0.008506998019300438,1.5225111728227603,1.0
1.044160877069072,-1.175926070987829,-1.3511704091056789,-0.6265019949574319,0.0
-0.42018681709585726,3.502765190875224,-3.4073070007775943,-0.887152367831245,1.0
1.5655240292343404,-2.4416659143368777,-0.4742637415679387,-1.7432407251576736,0.0
1.0536417966078395,1.9424998905714057,-0.12808552045128008,-2.500267063398975,0.0
0.14671368643332283,-1.094081359697322,-1.6525379858024645,-1.309456143442698,0.0
2.16325472330546,-0.9604241782832412,-1.8955989480509277,-1.4464834939144329,0.0
0.27902152577033923,-0.2903556594635175,-2.6826560168993323,-1.6288593283659403,0.0
0.4714155563864041,1.8050941244555432,-1.7094426003088574,0.8273896216260489,1.0
0.6487098875896427,-0.007756985133458683,-2.2529381137729936,-0.3795854771775138,0.0
-0.35929209078705954,-0.7493283295587164,-1.4989404304784992,-0.5977195691818079,0.0
0.8339221545489041,2.95094823373919,-0.03774800427683345,-2.9995904440686516,0.0
0.7462535660272207,-1.830822433910805,-0.795593330368055,-1.5474049922629245,0.0
0.20838280794755248,1.1670502615175817,1.5008578794550012,1.7088229825587253,1.0
0.6454841811410754,-0.5094684182381821,-2.967118910908659,-2.3491007681654983,0.0
