x,y,z
6.360004084032528,17.91319856481456,1.10101063940844
3.916207927891017,6.1834267334613,13.28532686070557
10.254748850858952,8.08705230064043,-6.266473804345657
7.323552812908506,17.873870101853996,11.420504403480374
10.999201330518366,6.655362108281831,7.199531781130901
-6.246570609715445,3.5593476804079422,-8.249264026960816
8.999531705039736,11.692826511625354,9.929309228607774
4.107893234826586,19.6592502573764,-3.7266459403788597
6.310694167473351,14.616625730174434,1.7894045714940765
2.124654297870594,11.971284571876664,-4.678838341612766
0.586153204445978,2.040706369186139,7.756438876647681
-4.1733193309070105,12.915151760682564,7.261807547163064
4.009454308046451,20.79113085218953,6.064171136443006
12.511310221917899,2.9417643199670045,-0.5422618438198655
-1.7678789981997152,10.884922699638471,7.8788034213569595
3.4888286364100787,18.424834510487063,6.480713886587404
-9.042216489703755,15.556140972838293,-3.848606152328861
5.863656147135162,14.637330560900628,-1.4512079495913142
11.748258913703626,14.752165763729295,-3.5500583264796646
3.499299235148653,7.5493141756148585,-4.132464454107713
1.7275007113244534,6.16542872955436,13.906694220204304
10.057571352910633,16.996584265048785,-6.528425038148744
6.287108048716743,17.012381288262794,1.9589947162150512
0.24785172916822445,18.208518690182178,-4.757982564037542
12.222472677913165,19.178051603685898,-2.078431263608343
4.2061806669609965,10.738190376079693,-10.568072974260248
6.420751515059661,10.531842188431192,-9.640674836032462
9.989535929970263,16.76419875830228,-6.615443616626514
3.4764880155945437,13.649242546333069,-4.145451064919749
-1.8985864662608427,14.74130442241177,7.864935155753467
5.151829114815966,16.711646058158124,-2.673958563743993
12.344579543801222,18.690112178168892,3.5574437952480396
-4.207763066491516,7.097898293882252,-9.714721528642617
0.17972389845348816,7.887242005438824,7.828966768549187
2.9947661729346366,1.973620736658249,-4.386624715649009
1.5982109625169012,12.143882960919653,7.474368830114151
0.5967930556758544,0.7547877497315838,7.754237862882133
6.478231621805666,9.777558380781663,-9.608953852910133
-2.9045849673860547,11.39553732885911,-10.320275464205727
11.424416444808324,6.017366294693972,6.357411781136742
-8.850528100625564,12.407498471949225,2.3721442492522105
5.2742253474518925,0.640505248720038,-2.5065421002709094
4.859964052347465,0.7843119637335028,-10.35036106972343
9.211505593922602,17.274611773852822,-7.506317493077477
-8.380098626972778,7.56400346963652,-5.4607683653078665
9.968215267873816,2.6682707656895803,-6.642375044903859
-9.350294107503197,10.967108461150891,0.5473836714085705
-9.418640473991301,16.16986461507083,-2.0494164260916987
-6.781414691842717,4.532241577433707,5.516581684897907
1.1750233454335577,13.080699992199005,-4.810531589364858
4.872471651766278,1.792296764869128,-3.0138398648472453
1.4620125957191175,1.0853161445407618,-4.7904711600620615
-3.0129421808021464,11.158447262931109,-10.277897936407554
1.365444903271671,11.353337553812237,7.552687818091519
-9.474560276964562,13.386027931462337,-0.7669941535539055
10.149551576719071,15.247918008175892,8.54244684537258
5.026724880095062,20.492893668713226,4.960105907123329
-5.697350119052918,10.842307314325101,6.415550966366737
8.793519121834091,6.782085931766165,-7.918383056202271
5.724384883820289,16.69891009014278,3.7962209943652336
3.6081794070971442,5.687477276503559,-4.068400147184933
2.972057565322814,9.218399834818358,6.824117359985828
6.223658577400138,1.647584008187585,-0.3196881674973129
8.288972634918117,0.5323656117246077,10.623432479339563
11.982299356598455,20.215616708236425,-2.902142964766985
-3.294200207911494,17.555582530756322,-10.161449271872945
12.100130756332774,14.615458327967657,4.545421279745652
11.809839275505865,8.588011832699667,-3.390226912790593
6.3572565826119645,3.639180721487761,1.2067136314768399
11.132459075833745,3.285177896092807,6.9514324615569025
-9.129869706688854,5.255100861456502,-3.5494602306563605
11.95722670270547,11.53375995882853,-2.9773518555470666
10.922547640337026,15.00651437670131,7.336687482292888
1.110001428507965,13.864144911072357,7.629174554980153
4.950357453709177,5.8786118358648,-2.924364284648699
5.748257337904433,20.052170893927077,3.745096021242012
-6.755676632729858,15.495835250611139,5.541635216720539
12.292759933815507,11.641435102739415,-1.7871907281214323
12.399420944766884,12.846135670921397,3.274798474088031
0.31283571644892705,8.811601310983589,-4.767658743009605
-9.477242627516375,5.2023507795243065,-0.9632553609303444
-6.156664186490734,7.4754262516764935,6.0708840089695935
5.897579981157403,15.91476831975175,3.3964954725000682
5.282923671054257,0.30226326122487324,-2.494147829577522
-0.31849245154412464,2.437525450645241,7.8879096939052245
6.969186453272814,0.9660554824568077,11.677587861902849
0.7396321628748155,0.8553048486983729,7.72316915429508
-9.451694310621297,17.96467226423115,-1.69159268910699
3.809048960440436,14.776815046980497,-10.679214424162748
-2.292669332401262,9.957650410833828,7.809955715473413
3.6456848673205138,2.054517373671031,13.383561100226009
4.777037653005391,10.32393337745348,12.928945999865718
4.925259515289693,9.94290718639188,5.0935690473832995
-9.395685648540583,3.637239268110319,0.24370562842596946
2.2729878824234317,9.110884633997435,7.197731821489484
3.2641891637552387,8.368599422344841,6.637763166513353
1.72390789296446,12.932852059096545,-4.757325834854717
-5.360162545315217,13.33696666822052,-8.97918813492448
-9.447015019519327,0.9513842052129349,-0.23858026519036582
2.4239564688133832,7.866864907155896,-4.597729296725918
3.617129936767916,13.143058229998964,6.385215829127597
10.098036515298853,10.565861430181842,8.613442461856131
5.388936082481144,17.98628666495477,4.420763288631816
5.950483277866648,13.832566263997846,-1.2384357401105401
-9.279336477855807,3.4216229687100235,0.925466405702101
1.8878711732037259,1.4819436954090266,13.874071664301852
5.301384942156311,13.490804842332627,4.561495770905902
0.5691493322857296,0.5567375213740581,-11.032446197831431
9.276398151169357,12.30128720674273,-7.438552602633998
5.453994395048333,19.74483506992411,4.3110582650173725
6.34463386206161,12.084957735393457,-9.682028359072689
-2.6090520182777865,8.15156845033696,7.75134708680239
-3.3958769106938114,13.509052587289418,-10.117008615895582
-3.2825000673516875,9.623310700321849,-10.16648229366561
-9.212301671323825,11.457952575634634,-3.2294110487468646
4.183162571124938,19.770760984307028,-3.6676987738928952
12.582762258555515,8.10815539381626,0.23354925544320707
0.913087104317222,20.1850018403022,7.681592297883375
6.3573647394234545,19.012363481077337,1.2035345543440268
1.9107840661098214,4.111613830575225,-4.724945367245504
-6.7340831707932916,1.4565873183784745,-7.769156875537648
1.1378833247675244,2.1163380289259597,-11.039796157757152
0.7580632107181974,0.3826583386825443,-4.8093480836211135
-9.476864421747974,1.9833021758744964,-1.0848212426360124
5.787066705858621,14.343142241743493,3.659522968334525
-2.171468907424649,1.4949616176648086,-10.572301365493376
6.339025882544649,6.698488236168988,0.4608231313987507
2.545224689494912,17.742381530358546,-10.931938293417732
-4.0308917664551505,0.4887106504523432,7.32093595286091
7.604407857749312,17.103838134367653,11.203923480978894
5.783227708638186,5.918950270241399,-1.6298065940236361
-0.5772141521320504,2.4814613800547813,7.905820039505667
5.070351083017936,14.631480472647164,-2.778731587606121
8.749859004156994,13.207799782377563,10.185067623994408
11.880556511093076,18.426912284068113,5.2308498994718855
4.659309201366179,15.4364919198816,5.414743950853518
-0.6881037372724775,16.87309953808182,-10.910915757051557
12.271683422022376,5.922726023997436,-1.8778340478881512
-8.6292283853605,3.726230419374179,-4.943693545569369
-9.327774444222905,15.762909784458024,-2.676689468559993
5.308649075941358,16.943529524612543,4.550100662766795
4.299309706486898,20.80060798201414,-3.572463022504292
10.852917488103339,8.664971215139957,7.4580300449972725
10.647265448563449,7.812379801648446,7.799971301847266
-3.3222514752842867,16.304672175581935,-10.149314798438368
-0.42434184483709403,7.1568743453133745,7.896275745739007
-1.1931170045004669,19.54590383767486,7.914181687576108
6.125625430812664,18.026667788703246,-9.796935722411156
10.859507587319403,9.008874574875385,7.446673046035227
11.430936000412453,15.768292423621444,6.343228598374645
10.563663364141867,15.84540035577833,-5.823569011061987
