feature_1,feature_2,target
5.619134905504462,1.5341319949220678,0
3.8328639450126105,-2.795876998816256,0
-7.839133125863603,-7.7126208072964495,1
-7.169703574670309,-7.039503312145572,1
-5.866242622973423,-7.134178608805108,2
3.573571058404802,-1.5143462270562282,0
5.592707332239775,-1.1773637041074463,0
-7.8706163608306206,-7.702407379146582,2
-9.67865540919063,-6.001251860638981,1
-5.804651696496932,-5.227906136357925,2
4.889787045975936,-1.3800211537755602,0
6.215703496297366,-1.6582179294107462,0
-8.497479182999426,-7.081949558468382,1
6.227433153444344,1.1073579625176162,0
-9.3173688923795,-9.268792363308387,1
-8.523064948063558,-8.491176441449124,1
-4.925196666573289,-5.862476768425805,2
-5.863281670070608,-5.044137320699655,2
3.4657232807576563,-0.8873104392680394,0
-5.62154855081361,-5.662271814067001,2
5.803035141287031,0.8742488160343656,0
-8.12465403476759,-5.984629093768,1
-9.907613254963097,-7.27037167143764,1
-8.28191157832512,-7.611201739395126,2
6.14032445918877,0.22282826045318305,0
-5.433697310660597,-5.982130559652129,2
6.306381660444596,-1.0013461283199332,0
-5.981814886672414,-7.571593459963023,2
-6.396262705744952,-7.018456398442692,2
6.16986879114779,-0.5858953368965307,0
-6.731686335282173,-6.5784628757188575,2
-7.326052359881984,-6.988031995024379,2
6.7141518609809,-1.244218625266742,0
-7.884821415854781,-8.570473971705846,1
-6.849100081605604,-8.3837375645647,2
-6.518897558199061,-7.901867957275094,2
-7.205407116233619,-8.22158980840349,1
-9.947524923422067,-7.932139081524605,1
-7.012874001181469,-9.072487705711413,1
-9.066090939056348,-8.273367000974627,1
-6.619208302773561,-8.383789398524108,2
5.285986154442192,-0.7093633983884933,0
-7.5647513297661675,-6.703991692574902,2
-5.954526833823096,-7.651509734526853,2
4.123425823541971,-1.0271611853902436,0
-5.639904472174534,-5.848134687902011,2
-7.759395555106744,-6.60029279103342,1
-9.34967480012958,-8.543036447473881,1
-6.726608854536226,-6.830252090619072,2
6.64122254031332,-0.9406548465712172,0
-5.826073974092061,-5.916372479464058,2
-6.775078857346624,-6.772547609518264,2
-9.432431101841498,-6.445831511604279,1
6.287728077329507,0.052590360253118584,0
-4.9759891356301935,-4.78377774177871,2
5.917344943404276,-0.6092063021693648,0
-8.639180699970465,-7.45857978357913,1
-10.268756332824067,-7.240697380024588,1
5.540769429695591,-1.2272418127008935,0
5.086366984330477,-0.44362648925762127,0
-6.159242433374525,-6.236612200728697,2
-6.296942670966167,-6.69062709133685,2
-4.617389012569143,-5.644197620319677,2
-10.122734528356643,-7.671279341682278,1
-8.63616655426366,-6.715052887571839,2
-7.557567330191241,-8.156546007477239,1
-7.9995782222655665,-7.591031067135226,1
-5.544831375325617,-6.887600543728586,2
5.139529408290886,-0.6602152095922382,0
-8.831951667701096,-7.551987332722755,1
7.501867778468801,-1.7148726196574309,0
-8.913696530816056,-8.697721330666788,1
-4.89787537335441,-7.043353225867349,2
7.558019093597477,-0.46966690874433076,0
5.418149087722779,0.15202938853212777,0
4.639824270066756,0.9260708281122507,0
-8.308744915492587,-6.679183585996169,1
5.610457448856293,-0.7779595887367723,0
3.64272386873289,-1.041019761200135,0
5.816104861273843,-1.5926115918358437,0
-4.718189891540634,-7.312879665077042,2
-5.645511911184311,-6.0342568177596405,2
-8.32234768310237,-7.572867068259618,1
-10.206005981311867,-7.512624647184035,1
-11.06493966150269,-9.337178572040495,1
-6.053905824264514,-6.149635306958453,2
-9.458753979459068,-8.989316028174036,1
-8.01051571756016,-9.48160829987985,1
-5.020265796928567,-7.328652791130507,2
-8.677319810462585,-9.013518385253535,1
-9.011648757682323,-8.881775557871748,1
-10.040381110786907,-7.659087877040623,1
-10.663397536821119,-8.059406156301984,1
-9.382594994701824,-7.251920322791582,1
5.236195672960035,0.003671484141097414,0
4.633027361345022,-1.382185550535023,0
-4.847250051139549,-7.6832246566018805,2
5.950605496396225,1.9267602805608979,0
-4.687736419791984,-5.73181195782384,2
-8.881835460129702,-6.929781428712129,2
-9.18472792168767,-7.261470821138963,1
-6.162009628952599,-6.891014939066772,2
-8.492748700426775,-9.836761257872768,1
4.065902182029859,-0.9876145760259796,0
-4.765128315311506,-6.825093919658931,2
-6.143474841637713,-8.074473570987632,2
3.899771639907386,1.6985226149632342,0
-9.058687960872327,-6.709385705976112,1
-9.003932732426264,-8.260929550171792,1
5.0260893268272735,-4.4331541626811575,0
-7.737067677404534,-6.7493728238499235,2
5.067957118126701,-2.2818673900257274,0
4.949219189164432,-1.5374392565174717,0
5.323856243552043,-2.632774137989335,0
-10.171964484258275,-8.578427578619651,1
-5.4784423502388595,-4.949834152693507,2
-9.657318870710643,-7.8271054941106515,1
-5.219608813697382,-7.506922777324677,2
-10.055232511457033,-10.246747760033863,1
-10.427345743381402,-8.133314745074143,1
-7.016336261527005,-5.634756258829917,2
-9.650742462084384,-7.699231573565582,1
-9.543299111244886,-8.66982902719319,1
5.609466979135673,-1.0713023539060766,0
-5.538552600424373,-7.50037282655198,2
-10.898053536699587,-8.571962908331486,1
6.8720974694169685,-0.5308043900171338,0
-8.824818283289408,-7.014275033394911,1
-10.140950677677681,-6.002685646006182,1
5.66116237247861,0.5357054731580417,0
-8.28170731880966,-6.444140235968747,2
-6.595764377445622,-6.896894537977561,2
-5.219268138935554,-7.76391636872593,2
-6.09033312134522,-6.542186533732573,2
5.291652754718191,-1.5016032636165955,0
6.054103105556411,0.04118296342485428,0
6.464744442488895,-1.5347695067329863,0
-10.266066687649568,-9.474223137956317,1
-3.846395586507921,-5.453385182082155,2
5.677420280229564,-1.105872041421703,0
-8.912013985474813,-8.54622602033471,1
-9.942783582529554,-8.891341526406302,1
5.521710037523037,-0.7441136469293509,0
-8.51277237881746,-8.156889704226671,1
-8.957693140726922,-8.210156882911534,1
5.336047539815421,-0.9858993457450419,0
-9.197184330156535,-8.664227304440695,1
-6.7091135375901505,-7.969284218406001,2
-9.813710008624156,-7.764749182993319,1
6.616137897280194,0.13718037133502547,0
-8.885265713598136,-10.387197838831687,1
-10.328241205369226,-6.618555143657637,1
-5.811762439005083,-5.157330141845437,2
4.789262507469783,-0.32353264248692515,0
-7.419607480463724,-5.517930275706538,2
-6.825318269694631,-7.689507585072144,2
6.744506255681072,-1.4476365047003301,0
6.006316117739364,-0.6246571536263935,0
-5.033653025308985,-5.362076756822833,2
-9.07795354299501,-6.267036239197866,1
-10.00516140627558,-7.09457128256859,1
-5.978789460347508,-6.307641756846101,2
-11.559038822353443,-7.206799060090748,1
-8.420479104808992,-9.285022634146381,1
-7.046642359787615,-5.828550822578586,2
-7.319073856575164,-5.900296334356154,2
6.3769908082901665,0.2687763158468284,0
-9.443576998558473,-7.906982993272218,1
-10.276204294620083,-8.128761186778481,1
4.8973969600127605,-0.10738499700365967,0
5.31977106582911,0.24692176567055424,0
-6.242357577855753,-5.040852456288582,2
5.151094871116761,-0.38864561460341895,0
6.57471393288929,0.12381415710127763,0
5.296815405304795,-1.0778900620470133,0
-5.993027110732583,-6.7993986091355145,2
6.778216923190698,-0.04403886865992679,0
-8.373802939872714,-8.017697332776981,2
5.260496623788977,-1.4125821543542132,0
-7.477433372663411,-6.7318929605357765,2
-8.372171712434996,-7.59011605523496,1
-11.281469917177105,-7.422598762103889,1
-7.732702979202488,-8.889614398760376,2
-5.516030552016513,-7.179616486029455,2
7.480124818235778,-1.5440800600013076,0
-4.961546813084193,-6.344472612692176,2
-10.830904362203711,-7.295682266353563,1
5.869405992452652,-1.033862185274653,0
-9.239317100280251,-7.767285975391836,1
-6.424800501855987,-4.588646611862711,2
-9.27097761358516,-7.206697351958059,1
-6.248430769033045,-5.381115061811675,2
3.647960243334344,-1.532911011826649,0
-7.697250240411105,-9.210179972374608,1
4.025856418616307,-2.7055746853247213,0
6.9115289629623735,-0.6348678158684973,0
-7.132309826552333,-7.291117001859594,2
5.829800922634911,0.7410293276786888,0
7.391993563885055,-1.1839738990417534,0
-7.211049237359611,-5.603681017517491,2
6.8155838401320015,-1.7655448739649224,0
6.416789921124567,-0.8310028786175007,0
-9.35204089724199,-7.066561194551779,1
-8.09846434263776,-5.843168483161593,2
-5.699690933216359,-6.662729914538083,2
5.018385031736216,0.3097002940182605,0
-7.681026270461219,-7.1438875112714735,2
5.030463126383483,-0.5723431252770474,0
-7.1363823217134135,-6.74247548907822,2
6.825655209703649,-2.323509936531825,0
-5.147033920061829,-6.869347474862876,2
-8.83442058276623,-9.526126608066008,1
5.950403561515668,-1.8200473886059094,0
-9.718396526600696,-7.80605298621456,1
7.1760783366788266,-0.34006776307274056,0
-5.8909118776359,-7.359399826976851,2
-10.334627721620443,-7.081119082869638,1
-11.789754876975264,-6.848622910849706,1
-9.966033119154115,-5.531424694019879,1
-6.763801673130972,-5.997204138770505,2
-6.048769081485677,-6.056958746952692,2
5.670992378582479,0.26183499895039786,0
-8.75256845601443,-6.581785882228104,1
-9.914404964327561,-8.961937620408412,1
4.557771463350585,-1.6659696327627653,0
5.926694438519664,-1.2395631298608105,0
5.468666193906604,-1.7833427440156733,0
-7.083971584124533,-6.118658302025994,2
-10.283321121726614,-7.764819114977823,1
6.753455188817948,-0.3580649196579937,0
6.151510338731464,-1.3831837849616413,0
-9.543625101727972,-6.8026325453216065,1
