@RELATION blobs

@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE target NUMERIC

@DATA
-0.30526485934426395,7.06981518052907,1.0
2.5063737470891945,-1.1676431141131,0.0
4.562187798382533,-1.4652212060238257,2.0
2.554257363609469,0.14067683367963868,2.0
4.521213719884476,1.433692444989978,2.0
3.1420031631127734,-1.4762200460398263,2.0
1.9540771905986718,-1.1104735750253,0.0
2.0102340847975797,-0.44696129010064434,2.0
2.747056083462076,0.8449706859314298,0.0
3.6973669004774883,-0.8331307903567694,0.0
1.2995312924257365,6.8298577528042825,1.0
3.5233417844547694,-0.3881192574214469,0.0
0.4201759545355863,6.431258027457022,1.0
3.720190704894942,-0.30057042309081183,0.0
0.2493151678511798,6.730936639557104,1.0
1.358126986025152,-0.8264076319685233,2.0
1.063871762111027,7.337567154980878,1.0
0.4151408932996652,6.619825034434208,1.0
3.8991128463189577,-0.23964486803032292,0.0
1.9507854427053082,7.923310878421926,1.0
0.9035546198957825,7.151693113738465,1.0
1.4765950304707045,5.949282544253717,1.0
-0.09781828002930659,7.306767597280672,1.0
0.6810443499649568,6.0853526467330745,1.0
0.16722867809827435,7.706894471886553,1.0
1.7531263993776773,-1.8874110668921855,2.0
1.2275496881801018,-1.9339953703898796,0.0
1.8255479234983776,6.695340029559253,1.0
3.3791173461274253,-0.5505257905348284,2.0
3.113110447600603,0.16571923525207738,0.0
0.8668915125164762,-0.73931514477824,0.0
3.985266894440682,0.07048061563625524,0.0
4.327744889693648,-1.2766430055417919,0.0
2.245892753841776,6.819588469280206,1.0
3.748266003758059,-2.173754724750786,2.0
1.843342739273786,7.639387658433382,1.0
1.7612457876016723,8.356761059778146,1.0
2.32378890082405,0.6455431631488467,0.0
2.017000204991165,1.098322342817057,0.0
1.0114978264272851,0.6194526888819967,0.0
1.9739556878072573,-3.6689497323487954,2.0
2.950384607955926,-1.6846416727439188,2.0
2.3863534139940925,-0.26653691919140976,2.0
2.7388164428488917,-1.1410622546695914,2.0
1.4036433366588643,-1.1551989374764402,2.0
2.346541974630142,-1.8110421523250495,2.0
3.3323636443170934,-1.4253354613934728,2.0
1.6313171053103261,-1.38845637633988,2.0
0.8205310545311604,-0.8846233653854665,0.0
2.5876996413664806,-0.5048371897462244,0.0
2.1001295947131275,-2.049166257759281,2.0
2.8038502382390287,6.394054044293318,1.0
2.842818646740434,2.085175814364485,0.0
1.6935279790098159,8.132948782300703,1.0
3.9415880114852406,-0.42864672961841965,2.0
2.194341020381434,-2.0758225261991314,2.0
-0.05384946211042596,7.518308936204213,1.0
1.067240442835097,6.8796285695881325,1.0
4.292245899456335,-0.8431364808238555,2.0
2.6009760261500356,-1.0031358487594626,0.0
3.509027041366548,-1.958725576507546,2.0
-0.25305962193269704,5.895503793497574,1.0
3.244818208768844,-0.8302298153368403,0.0
2.1326038683161355,-0.9910386144930357,2.0
1.5041623030473656,-3.9839764888112095,2.0
4.9073353904093295,-1.5330124806292709,2.0
3.3800839261658067,-0.34318342246474054,2.0
3.3119621885190806,-1.5167174891705957,2.0
2.8417197092664757,0.07590736268320356,0.0
2.117586357086264,-1.0257966338976707,2.0
0.3117868241079096,7.601155462360737,1.0
3.129665406622198,-1.2390351644036424,2.0
2.3274299119508406,6.717716125594951,1.0
4.031583091862009,0.2996426919148933,0.0
0.9324847902792727,7.323568159847602,1.0
0.49805258741496516,7.290758298533307,1.0
-0.33007426885007507,5.442021493443036,1.0
2.1005935716197595,-0.5612713870676216,2.0
4.864072619459421,0.4285686827686871,0.0
2.4763490074346444,0.024178533625346388,2.0
-0.0980620567168693,5.95114078415482,1.0
3.8310871111521037,-2.3695605999861815,2.0
1.5731850762945394,0.4922967875801838,0.0
3.1376096117864227,7.335247690987529,1.0
1.159780758343002,0.47972669535067836,0.0
3.2975582359059423,-2.394309394912691,2.0
4.070197370377275,1.3962398791575559,0.0
2.0213711953091726,5.549777092979664,1.0
-0.35550996875026275,8.372443116862492,1.0
2.1164401577039724,-1.1955945159813484,2.0
1.4650391671812018,7.03675068977443,1.0
2.0542708293614176,-2.6264067405487417,2.0
4.468061371659825,-1.3538301650928262,2.0
2.97583461022174,-0.8919959992829054,2.0
2.22120961767756,-1.087998794863823,2.0
0.8331002684139504,-1.980291404059889,0.0
3.393814104348619,-1.3592114023363469,2.0
3.3410317257452213,0.24341378642480405,2.0
2.1870795027108207,-2.4440646367181307,2.0
4.607949093285413,-1.8110362412406422,2.0
-0.4282342847249845,7.80094926984286,1.0
1.0826694530474432,6.3002796294100145,1.0
1.2169934708007575,7.617515212680088,1.0
4.508618030391975,-1.8521643485804284,2.0
0.3244174981741351,5.426236806277729,1.0
1.8646274629493123,7.5532065515365865,1.0
2.380427266249371,-0.5302175374161109,2.0
2.8630477971831017,-0.9240686592536786,0.0
0.6661755184300802,7.108315172536012,1.0
2.8273682107347256,7.48584860040768,1.0
2.3040974444369047,1.1222704954695555,0.0
1.8973326895009262,7.671004919396847,1.0
-0.06686125602177073,6.48602782531733,1.0
0.9623416184874497,7.570970501007426,1.0
1.9281781148230204,7.420713223218216,1.0
2.800959247598154,0.8040105957163436,0.0
3.5347793369050438,-0.19278602863156946,0.0
3.5650211149127022,-0.08871177102799616,0.0
2.8132811159589775,-0.4972564177377884,2.0
0.5448677254411396,5.419915628164183,1.0
1.1916942321138015,6.8121524850197,1.0
1.8003897786000107,5.942607593458041,1.0
0.35021965813544575,6.900387832057265,1.0
4.817001569491795,0.18143622565053863,2.0
3.2432578585717082,-2.4337588162058275,0.0
1.6966860731852325,7.272755517392239,1.0
3.000320733621127,6.549135836168172,1.0
0.6140068140221355,7.082349870597791,1.0
2.8663281682861896,5.710569402845462,1.0
1.2512887968808073,5.996324203350232,1.0
3.486661977747975,-1.6983102471488334,0.0
2.1452384815076346,-0.9723714085518755,0.0
2.953020487778643,-0.01952468878804685,0.0
2.8156103324011275,7.341745080312147,1.0
4.792950915337444,0.13183615125220066,0.0
0.3190149071410715,5.860501987907747,1.0
1.3082271570071853,7.432538422341309,1.0
2.0766893643327107,0.03030435184311356,0.0
1.3152965813833217,7.293863685663891,1.0
2.2115394596469877,5.2654997029077135,1.0
1.4650923608273478,-1.3239809138272007,2.0
4.2682858418282414,1.0338215408094356,0.0
3.653947611731034,-0.27594385736791105,2.0
1.6451554732488647,-0.2170490018561656,2.0
4.111330816324347,0.8132147532942186,0.0
1.916738623929113,-2.9793952381290163,2.0
3.7199132437668916,1.0797208662053228,0.0
1.4999548575254826,1.1771194905061393,0.0
0.6902445751158459,0.4125006723299266,0.0
2.6969863937914997,1.0732077379848595,2.0
2.5037563096760524,0.4736650381134927,0.0
2.656500149229365,-1.317845186091636,0.0
4.108004178431296,-1.1777036986212426,2.0
2.3702965084372503,5.114061522590734,1.0
2.4918116732130167,1.3881047406804166,0.0
2.629103149517333,-0.713673494620984,0.0
3.430288786510772,-0.013905550860218413,0.0
2.447306478382557,-1.674873231916079,2.0
2.8231945337130564,0.6559056990980235,0.0
4.820763279395078,1.1838634115066933,0.0
1.2124203783677179,6.9232730108581535,1.0
3.5231307066047437,0.2262911284166591,2.0
3.654150503484508,-1.2544139145976776,0.0
1.2084242099920328,6.613690537756824,1.0
2.6165658674891286,-1.718041760307301,2.0
3.032650549759544,-1.1543950955195887,0.0
2.5616438640493207,-1.2778769316844527,0.0
4.022924276126714,0.6550019032942762,0.0
1.1900990211353661,7.474488546836964,1.0
4.646875538628573,-1.6590745810764995,2.0
2.691409558061523,-2.192325527083095,2.0
2.474948917114289,-0.5173496215004695,0.0
3.241528731906115,-0.1270614386452855,0.0
2.1521502597831903,9.151759975299523,1.0
2.6490088566557644,-1.5091802141749486,0.0
2.1324508602148136,-2.1294149974103407,2.0
2.933039884004079,0.5703536000109808,0.0
1.3527215834260038,-1.1700727557743844,0.0
2.1910428513562747,-2.131936955962876,2.0
2.225453513703984,6.281823000264998,1.0
3.2321219116182602,-1.158256268242725,2.0
2.4997941248331585,-1.1702422147319476,2.0
3.2973364993412213,-2.104225987367829,0.0
0.4977665353813726,6.799308575916998,1.0
0.818286769470397,6.186986233652965,1.0
2.6942759388581177,-2.080049156966157,0.0
3.9556715442676085,-1.3949306575147349,2.0
2.142074521185556,-0.540486121462491,0.0
2.547063357601345,-1.3738116936901978,2.0
3.700886966342882,-0.4013326894097683,2.0
3.695540266396318,-0.44522644517027504,0.0
1.761359125967189,-1.2099632852257904,0.0
1.064872105982622,6.772700183911548,1.0
1.4319549336768644,0.8004568483931894,0.0
1.7963943484893052,4.6343745167829224,1.0
1.5969577673471835,6.7259726688247135,1.0
